ID Item Inventaire;Item;Category;Type TVA;Lettre Fiscale;Taux de TVA en %;InventoryQty;UsageQty;BuyingCost;Conditionnement;Unité inventaire;Unité usage;Code Fournisseur;Fournisseur;
11200;[MBOX N3 2013;PAPERCOST;A TVA 21% (ii);A;21;400;1;28.86;COLIS;PIECE;PIECE;1167;BIDVEST;
11201;[PCK CAR.LIM ED ROSE;PAPERCOST;A TVA 21% (ii);A;21;6;125;31.84;COLIS;SACHET;PIECE;1151;BIDVEST;
11202;[PCK QNT N1 2013;PAPERCOST;A TVA 21% (ii);A;21;6;140;37.77;COLIS;SACHET;PIECE;1233;BIDVEST;
11203;[BUN TOAST ;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;5;19;6.74;COLIS;SACHET;PIECE;3333;BIDVEST;
11204;[GOB.50CL ZERO;PAPERCOST;A TVA 21% (ii);A;21;20;60;44.03;COLIS;SACHET;PIECE;1172;BIDVEST;
11178;[PRI MT BOOK-DEFI FR;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;1694;BIDVEST;
11179;[PRI MT BOOK-MAGI FR;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;1693;BIDVEST;
11180;[PRI MT BOOK-DEFI NL;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;1036;BIDVEST;
11181;[PRI MT BOOK-MAGI NL;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;1035;BIDVEST;
11182;[MINI YOP 100GR ;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;24;1;5.16;COLIS;PIECE;PIECE;1689;BIDVEST;
11183;[PCK MIX MANIA 322G;PAPERCOST;A TVA 21% (ii);A;21;20;75;76.82;COLIS;SACHET;PIECE;1654;BIDVEST;
11184;[PCK SUPER BACON_13;PAPERCOST;A TVA 21% (ii);A;21;6;125;38.51;COLIS;SACHET;PIECE;1105;BIDVEST;
11185;[CHARLOTTE WT-KLEP ;003;A TVA 21% (ii);A;21;10;100;32.09;COLIS;SACHET;PIECE;1150;BIDVEST;
11186;CHARLOTTE BLANCHE;003;A TVA 21% (ii);A;21;10;100;16.88;COLIS;SACHET;PIECE;8360;BIDVEST;
11206;[PRI MT ADVEN LAMP;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;1652;BIDVEST;
11207;[PRI MT ADVEN ZAK;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;1653;BIDVEST;
11208;[PRI MB ADVEN EXPLOR;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;1458;BIDVEST;
11209;[PRI MB ADVEN JUMEL;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;1457;BIDVEST;
11210;[PRI MB ADVEN PLANT;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;1456;BIDVEST;
11211;[PRI MB ADVEN FOUIL;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;1459;BIDVEST;
11212;[CHEESY LEERDAMMER;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;8;50;45.92;COLIS;SACHET;PIECE;212;BIDVEST;
11215;PCK LG LIM ED PINK;PAPERCOST;A TVA 21% (ii);A;21;5;150;36.93;COLIS;SACHET;PIECE;1697;BIDVEST;
11216;[PLAC COKE ZERO FR;PAPERCOST;A TVA 21% (ii);A;21;1000;1;8.57;COLIS;PIECE;PIECE;875357;BIDVEST;
11217;[PLAC COKE ZERO NL;PAPERCOST;A TVA 21% (ii);A;21;1000;1;8.57;COLIS;PIECE;PIECE;875358;BIDVEST;
11218;[PRI MB BQC CARTES;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;297;BIDVEST;
11219;[PRI MB BQC DOMINOS;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;298;BIDVEST;
11220;[PRI MT HAL.SER.TETE;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;1683;BIDVEST;
11222;[PRI MT HAL.MASQUE;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;1685;BIDVEST;
11223;[PRI MT HAL.TATOU;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;1680;BIDVEST;
11224;[PRI MB GARF.CITROU;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;134;BIDVEST;
11225;[PRI MB GARF.FANTÔME;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;132;BIDVEST;
11226;[PRI MB GARF.SORCIER;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;135;BIDVEST;
11227;[PRI MB GARF.SQUELET;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;133;BIDVEST;
11228;[PRI MB DRW.ALEX;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;149;BIDVEST;
11229;[PRI MB DRW.PO;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;146;BIDVEST;
11230;[PRI MB DRW.MELMAN;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;148;BIDVEST;
11231;[PRI MB DRW.GRUE;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;147;BIDVEST;
11232;[PRI MT SHREK SERRE;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;1679;BIDVEST;
11233;[PRI MT SHREK COUS.;PRIMES;A TVA 21% (ii);A;21;100;1;63.96;COLIS;PIECE;PIECE;1668;BIDVEST;
11234;BUN SUPREME SURG ;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;2;20;6.52;COLIS;SACHET;PIECE;216;BIDVEST;
11235;PAPIER WC 40 PC;003;A TVA 21% (ii);A;21;40;1;9.78;COLIS;PIECE;PIECE;1178;BIDVEST;
11236;CUP KETCHUP HZ  ;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;400;1;19.37;COLIS;PIECE;PIECE;1176;BIDVEST;
11237;BUN GRIS QMAX SURG;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;2;20;6.49;COLIS;SACHET;PIECE;1177;BIDVEST;
11238;BUN BLANC SURG ;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;2;30;6.43;COLIS;SACHET;PIECE;214;BIDVEST;
11240;[PRI MB BEYBL Z1;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;136;BIDVEST;
11241;[PRI MB BEYBL Z2;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;137;BIDVEST;
11242;[PRI MB BEYBL SHI;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;138;BIDVEST;
11243;[PRI MB BEYBL KITE;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;COLIS;PIECE;139;BIDVEST;
11244;[PRI MB BEYBL EIGHT;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;140;BIDVEST;
11245;[PRI MB BSN TENDER;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;144;BIDVEST;
11246;[PRI MB BSN GRUMPY;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;142;BIDVEST;
11247;[PRI MB BSN FUN;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;141;BIDVEST;
11248;[PRI MB BSN HARM;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;145;BIDVEST;
11249;[PRI MT HOB MAGN;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;150;BIDVEST;
11250;[PRI MT HOB POT;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;151;BIDVEST;
11251;[PRI MT HOB TIRELIRE;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;152;BIDVEST;
11252;[PRI MT HOB CARNET;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;153;BIDVEST;
11253;[PRI MT HOB REVEIL;PRIMES;A TVA 21% (ii);A;21;50;1;31.98;COLIS;PIECE;PIECE;154;BIDVEST;
11254;[PLAC THE VOICE FR;PAPERCOST;A TVA 21% (ii);A;21;1000;1;8.57;COLIS;PIECE;PIECE;875372;BIDVEST;
11255;[PLAC N7 FR;PAPERCOST;A TVA 21% (ii);A;21;1000;1;8.57;COLIS;PIECE;PIECE;875373;BIDVEST;
11256;[PLAC FOOT FR;PAPERCOST;A TVA 21% (ii);A;21;1000;1;8.57;COLIS;PIECE;PIECE;875374;BIDVEST;
11257;[PLAC LOGO-BL LUX;PAPERCOST;A TVA 21% (ii);A;21;1000;1;8.57;COLIS;PIECE;PIECE;875378;BIDVEST;
10177;KAY OD NEUTRAL REFIL;003;A TVA 21% (ii);A;21;6;1;35.53;COLIS;PIECE;PIECE;6172;BIDVEST;
10178;[KAY OD. NEUTRAL KIT;003;A TVA 21% (ii);A;21;4;1;35.19;COLIS;PIECE;PIECE;6173;BIDVEST;
10174;[CUILLERE MIX MANIA;PAPERCOST;A TVA 21% (ii);A;21;500;1;35.22;COLIS;PIECE;PIECE;6148;BIDVEST;
10115;[VITTEL OH! FRAISE;NOURRITURE SEC;C TVA 6% (ii);C;6;24;1;5.86;COLIS;PIECE;PIECE;4971;BIDVEST;
10116;[BADGE EQUIPIER;003;A TVA 21% (ii);A;21;10;1;1.97;COLIS;PIECE;PIECE;4984;BIDVEST;
10117;[BADGE ENCADREMENT;003;A TVA 21% (ii);A;21;10;1;17.38;COLIS;PIECE;PIECE;4986;BIDVEST;
10145;TRACEL BLEUE;003;A TVA 21% (ii);A;21;20;50;41.37;COLIS;SACHET;PIECE;5763;BIDVEST;
10146;TRACEL VERTE;003;A TVA 21% (ii);A;21;20;50;41.37;COLIS;SACHET;PIECE;5764;BIDVEST;
10147;TRACEL ROUGE;003;A TVA 21% (ii);A;21;20;50;41.37;COLIS;SACHET;PIECE;5765;BIDVEST;
10148;[GADG. PORTECLE QUIC;003;A TVA 21% (ii);A;21;100;1;13.34;COLIS;PIECE;PIECE;5820;BIDVEST;
10149;[PCK. PATISSERIE;PAPERCOST;A TVA 21% (ii);A;21;1000;1;12.355;COLIS;PILE;PIECE;5858;BIDVEST;
10152;[PCK LONG BRUIN;PAPERCOST;A TVA 21% (ii);A;21;6;125;41.25;COLIS;SACHET;PIECE;5888;BIDVEST;
10153;[PCK. FF BLEU;PAPERCOST;A TVA 21% (ii);A;21;1000;1;8.39;COLIS;PIECE;PIECE;5898;BIDVEST;
10154;FF CHICKEN WINGS;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;16;28;61.77;COLIS;SACHET;PIECE;5924;BIDVEST;
10155;[ANNIF GUIRLANDE FR;003;A TVA 21% (ii);A;21;1;1;3.445;COLIS;PIECE;PIECE;5928;BIDVEST;
10156;[ANNIV LAN. BEL-MERE;003;A TVA 21% (ii);A;21;250;1;16.644;COLIS;PIECE;PIECE;5929;BIDVEST;
10157;[ANNIV VISIERE;003;A TVA 21% (ii);A;21;100;1;2.305;COLIS;PIECE;PIECE;5930;BIDVEST;
10158;GOB EXPRESSO;PAPERCOST;A TVA 21% (ii);A;21;15;100;27.85;COLIS;SACHET;PIECE;5931;BIDVEST;
10159;[PCK. FF MAUVE;PAPERCOST;A TVA 21% (ii);A;21;1000;1;8.39;COLIS;PILE;PIECE;5933;BIDVEST;
10160;[ANNIF PARAVENT;003;A TVA 21% (ii);A;21;1;1;324.704;COLIS;PIECE;PIECE;5953;BIDVEST;
10161;[ANNIF FR T-SHIRT S;003;A TVA 21% (ii);A;21;1;1;5.037;COLIS;PIECE;PIECE;5956;BIDVEST;
10162;[ANNIF FR T-SHIRT M;003;A TVA 21% (ii);A;21;1;1;5.75;COLIS;PIECE;PIECE;5957;BIDVEST;
10163;[ANNIF FR T-SHIRT L;003;A TVA 21% (ii);A;21;1;1;5.75;COLIS;PIECE;PIECE;5958;BIDVEST;
10164;[ANNIF FR AFF+LEAF;003;A TVA 21% (ii);A;21;1;1;19.412;COLIS;PIECE;PIECE;5959;BIDVEST;
10165;[ANNIF FR RELANCE;003;A TVA 21% (ii);A;21;50;1;2.519;COLIS;PIECE;PIECE;5960;BIDVEST;
10166;[ANNIF NAPPE;003;A TVA 21% (ii);A;21;4;1;33.407;COLIS;PIECE;PIECE;5966;BIDVEST;
10167;[ANNIF FRIANDISE;NOURRITURE SEC;C TVA 6% (ii);C;6;300;1;35.9;COLIS;PIECE;PIECE;5968;BIDVEST;
10168;[ANNIF FR CARTES;003;A TVA 21% (ii);A;21;1;1;18.01;COLIS;PIECE;PIECE;5982;BIDVEST;
10170;ANNIV11 KIT MAQUIL.;003;A TVA 21% (ii);A;21;1;1;1.76;COLIS;PIECE;PIECE;5990;BIDVEST;
10171;ANNIV11 KIT COLOR.;003;A TVA 21% (ii);A;21;1;1;5.86;COLIS;PIECE;PIECE;5991;BIDVEST;
10172;[ANNIF FR INVITATION;003;A TVA 21% (ii);A;21;250;1;6.166;COLIS;PIECE;PIECE;6063;BIDVEST;
10065;[ANNIF GATEAU;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;4;8;12.19;COLIS;SACHET;PIECE;3842;BIDVEST;
10001;SAC POUB. GRIS;003;A TVA 21% (ii);A;21;250;1;21.72;COLIS;PIECE;PIECE;8;BIDVEST;
10002;SAC POUB. NOIR;003;A TVA 21% (ii);A;21;100;1;22.93;COLIS;PIECE;PIECE;7;BIDVEST;
10003;[COUV. 25cl;PAPERCOST;A TVA 21% (ii);A;21;20;100;14.91;COLIS;SACHET;PIECE;47;BIDVEST;
10099;[MOP PLAT REDUCTEUR;003;A TVA 21% (ii);A;21;1;1;1.43;COLIS;PIECE;PIECE;4735;BIDVEST;
10100;[MOP CHARIOT SIMPLE;003;A TVA 21% (ii);A;21;1;1;39.13272;COLIS;PIECE;PIECE;4736;BIDVEST;
10101;[BROSSE TOP SIDE;003;A TVA 21% (ii);A;21;1;1;8.92188;COLIS;PIECE;PIECE;4737;BIDVEST;
10102;[ANNIF BOUGEOIR;003;A TVA 21% (ii);A;21;144;1;2.11;COLIS;SACHET;PIECE;4741;BIDVEST;
10103;[ANNIF BOUGIES ;003;A TVA 21% (ii);A;21;144;1;2.21;COLIS;PIECE;PIECE;4742;BIDVEST;
10104;PAPIER A4;003;A TVA 21% (ii);A;21;5;500;18.35;COLIS;SACHET;PIECE;4743;BIDVEST;
10106;TAMPON RECURAGE;003;A TVA 21% (ii);A;21;7;20;33.13;COLIS;SACHET;PIECE;4758;BIDVEST;
10107;LAIT DOSE;NOURRITURE SEC;C TVA 6% (ii);C;6;240;1;7.49;COLIS;PIECE;PIECE;4761;BIDVEST;
10108;[PAPIER WC 400/48 PC;003;A TVA 21% (ii);A;21;12;4;11.33;COLIS;SACHET;PIECE;4766;BIDVEST;
10109;PAPIER ROUL. SERV BO;003;A TVA 21% (ii);A;21;6;1;21.18;COLIS;PIECE;PIECE;4781;BIDVEST;
10119;[KIT BROSSES TAYLOR ;003;A TVA 21% (ii);A;21;1;1;36.83;COLIS;PIECE;PIECE;5026;BIDVEST;
10120;SPA BARISART 33CL ;NOURRITURE SEC;C TVA 6% (ii);C;6;24;1;3.88;COLIS;PIECE;PIECE;5035;BIDVEST;
10121;JUS MINUTE MAID 33CL;NOURRITURE SEC;C TVA 6% (ii);C;6;24;1;16.99;COLIS;PIECE;PIECE;5041;BIDVEST;
10123;[T-SHIRT Q MED;003;A TVA 21% (ii);A;21;1;1;4.87;COLIS;PIECE;PIECE;5129;BIDVEST;
10125;BAC BUNS;CONSIGNES;D TVA 0%;D;0;1;1;3.72;PIECE;PIECE;PIECE;5153;VIDANGES;
10126;DOLLY;CONSIGNES;D TVA 0%;D;0;1;1;37.18;PIECE;PIECE;PIECE;5154;VIDANGES;
10127;ROLL;CONSIGNES;D TVA 0%;D;0;1;1;120;PIECE;PIECE;PIECE;5155;VIDANGES;
10128;[COL GIANT L ROUGE ;PAPERCOST;A TVA 21% (ii);A;21;2000;1;18;COLIS;PIECE;PIECE;5159;BIDVEST;
10132;[TO PRATIQ BOX;PAPERCOST;A TVA 21% (ii);A;21;100;1;27.17;COLIS;PIECE;PIECE;5298;BIDVEST;
10133;SUCRE SACHET;NOURRITURE SEC;C TVA 6% (ii);C;6;1500;1;10.8;COLIS;PIECE;PIECE;5299;BIDVEST;
10134;FUT DE BIERE 30L;CONSIGNES;D TVA 0%;D;0;1;1;35.76;PIECE;PIECE;PIECE;5317;INTERBREW BELGIUM;
10136;[COUV. TO HOT DRINK;PAPERCOST;A TVA 21% (ii);A;21;10;100;18.82;COLIS;SACHET;PIECE;5439;BIDVEST;
10137;[FF FISH 'N DIPS MSC;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;2;113;23.47;COLIS;SACHET;PIECE;5440;BIDVEST;
10138;VITAFILM 45CM;003;A TVA 21% (ii);A;21;4;1;25.39;COLIS;PIECE;PIECE;5446;BIDVEST;
10139;[CORNET GLACE;NOURRITURE SEC;C TVA 6% (ii);C;6;160;1;5.25;COLIS;PIECE;PIECE;5617;BIDVEST;
10140;[GADG. CRAYONS ANIM;003;A TVA 21% (ii);A;21;100;1;15.5034;COLIS;PIECE;PIECE;5651;BIDVEST;
10141;[PAILLE;PAPERCOST;A TVA 21% (ii);A;21;24;500;25.53;COLIS;SACHET;PIECE;5669;BIDVEST;
10142;PATTY KING FISH MSC;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;130;1;36.77;COLIS;PIECE;PIECE;5674;BIDVEST;
10005;[MANCHE BLE. 130CM;003;A TVA 21% (ii);A;21;1;1;9.6;PIECE;PIECE;PIECE;254;BIDVEST;
10006;MELANGEUR;PAPERCOST;A TVA 21% (ii);A;21;5000;1;15.4;COLIS;PIECE;PIECE;260;BIDVEST;
10008;[VASELINE TAYLOR RED;003;A TVA 21% (ii);A;21;1;1;3.46;PIECE;PIECE;PIECE;285;BIDVEST;
10009;BROSSE WC + SUPPORT;003;A TVA 21% (ii);A;21;1;1;1.41;PIECE;PIECE;PIECE;288;BIDVEST;
10011;RINCE DOIGTS;PAPERCOST;A TVA 21% (ii);A;21;1000;1;16.53;COLIS;PIECE;PIECE;347;BIDVEST;
10012;[BUN BLANC;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;2;30;5.32;COLIS;SACHET;PIECE;587;BIDVEST;
10013;GANTS CAOUTCHOUC;003;A TVA 21% (ii);A;21;1;1;2.51;PIECE;PIECE;PIECE;718;BIDVEST;
10014;BAVOIR QUICKOS;003;A TVA 21% (ii);A;21;1000;1;46.32;COLIS;PIECE;PIECE;816;BIDVEST;
10015;[THE LIPTON;NOURRITURE SEC;C TVA 6% (ii);C;6;4;25;4.84;COLIS;SACHET;PIECE;834;BIDVEST;
10016;FILTRE PAPIER RECT;003;A TVA 21% (ii);A;21;100;1;100.41;COLIS;PIECE;PIECE;929;BIDVEST;
10017;GOB PERSONNEL;003;A TVA 21% (ii);A;21;30;100;41.33;COLIS;SACHET;PIECE;936;BIDVEST;
10018;[COUV. 40cl-50cl;PAPERCOST;A TVA 21% (ii);A;21;20;100;18.57;COLIS;SACHET;PIECE;979;BIDVEST;
10019;[TABLIER RED JETABL.;003;A TVA 21% (ii);A;21;8;50;37.79;COLIS;SACHET;PIECE;1095;BIDVEST;
10020;PRESSE MOP;003;A TVA 21% (ii);A;21;1;1;27.65;PIECE;PIECE;PIECE;1541;BIDVEST;
10021;CHARIOT MOP DOUBLE;003;A TVA 21% (ii);A;21;1;1;55.4;PIECE;PIECE;PIECE;1542;BIDVEST;
10022;[SEAU MOP BLE. 25L;003;A TVA 21% (ii);A;21;1;1;6.665;PIECE;PIECE;PIECE;1543;BIDVEST;
10023;[MANCHE VER. MOP;003;A TVA 21% (ii);A;21;1;1;3.81;PIECE;PIECE;PIECE;1545;BIDVEST;
10024;TO THRU BOX MICRO ;PAPERCOST;A TVA 21% (ii);A;21;400;1;15.94;COLIS;PIECE;PIECE;1625;BIDVEST;
10025;[SEAU MOP ROUGE 25L;003;A TVA 21% (ii);A;21;1;1;6.66;PIECE;PIECE;PIECE;1665;BIDVEST;
10026;COL GIANT BLANC;PAPERCOST;A TVA 21% (ii);A;21;4000;1;30.61;COLIS;PIECE;PIECE;1667;BIDVEST;
10027;[CLIP BROSSE RONDE;003;A TVA 21% (ii);A;21;1;1;1.7;PIECE;PIECE;PIECE;2281;BIDVEST;
10028;[CLIP MANCHE N2;003;A TVA 21% (ii);A;21;1;1;1.68;PIECE;PIECE;PIECE;2282;BIDVEST;
10033;BROSSE VER. RONDE;003;A TVA 21% (ii);A;21;1;1;6.07;PIECE;PIECE;PIECE;2290;BIDVEST;
10035;[BROSSE VER. ONGLES;003;A TVA 21% (ii);A;21;1;1;2.42;PIECE;PIECE;PIECE;2293;BIDVEST;
10036;[BROSSE BLE. RECUR;003;A TVA 21% (ii);A;21;1;1;16.55;PIECE;PIECE;PIECE;2294;BIDVEST;
10038;[MANCHE VER. BT;003;A TVA 21% (ii);A;21;1;1;11.63;PIECE;PIECE;PIECE;2299;BIDVEST;
10039;SUPPORT VER. 3 POS;003;A TVA 21% (ii);A;21;1;1;9.31;PIECE;PIECE;PIECE;2301;BIDVEST;
10040;[MANCHE VER. 130 ERG;003;A TVA 21% (ii);A;21;1;1;9.41;PIECE;PIECE;PIECE;2303;BIDVEST;
10042;[MOP BLE. FRANGES;003;A TVA 21% (ii);A;21;1;1;2.77;PIECE;PIECE;PIECE;2306;BIDVEST;
10043;[SUPPORT MOP FRANGES;003;A TVA 21% (ii);A;21;1;1;2.4;PIECE;PIECE;PIECE;2307;BIDVEST;
10044;MOP BLE. PLAT;003;A TVA 21% (ii);A;21;1;1;3.06;COLIS;PIECE;PIECE;2308;BIDVEST;
10045;SUPPORT MOP PLAT;003;A TVA 21% (ii);A;21;1;1;16.74;PIECE;PIECE;PIECE;2309;BIDVEST;
10046;BROSSE BLE. RONDE;003;A TVA 21% (ii);A;21;1;1;6.07;PIECE;PIECE;PIECE;2311;BIDVEST;
10047;MANCHE BLE. BAS MUR;003;A TVA 21% (ii);A;21;1;1;5.22;PIECE;PIECE;PIECE;2313;BIDVEST;
10049;BALAI BLEU;003;A TVA 21% (ii);A;21;1;1;14.02;PIECE;PIECE;PIECE;2316;BIDVEST;
10050;[BALAI BLE. MAGIC;003;A TVA 21% (ii);A;21;1;1;16.38;PIECE;PIECE;PIECE;2319;BIDVEST;
10051;[BALAI BLE. EPONGE;003;A TVA 21% (ii);A;21;1;1;2.08;PIECE;PIECE;PIECE;2320;BIDVEST;
10053;[MANCHE BLAN. MOP;003;A TVA 21% (ii);A;21;1;1;3.81;PIECE;PIECE;PIECE;2323;BIDVEST;
10055;PANNEAU SOL GLISSANT;003;A TVA 21% (ii);A;21;1;1;11.83;PIECE;PIECE;PIECE;2327;BIDVEST;
10056;SUPPORT BLC. 3POS;003;A TVA 21% (ii);A;21;1;1;9.31;PIECE;PIECE;PIECE;2328;BIDVEST;
10059;SERVIETTES;PAPERCOST;A TVA 21% (ii);A;21;36;125;23.09;COLIS;PILE;PIECE;2913;BIDVEST;
10061;[FF CHICKEN DIPS ;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;14;52;47.58;COLIS;SACHET;PIECE;3575;BIDVEST;
10067;[ANNIF DECOR GATEAU;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;12;8;18.1;COLIS;SACHET;PIECE;3866;BIDVEST;
10068;BALLON QUICK;003;A TVA 21% (ii);A;21;5;500;93.27;COLIS;SACHET;PIECE;3900;BIDVEST;
10069;TIGES BALLONS BLANC;003;A TVA 21% (ii);A;21;2;500;21.86;COLIS;SACHET;PIECE;3902;BIDVEST;
10070;PINCE CRAV. HOMME;003;A TVA 21% (ii);A;21;1;1;1.07;PIECE;PIECE;PIECE;3906;BIDVEST;
10071;[SUP VER.MANCHE GRIL;003;A TVA 21% (ii);A;21;1;1;11.49;PIECE;PIECE;PIECE;3948;BIDVEST;
10072;[RACLETTE BLE. 40CM;003;A TVA 21% (ii);A;21;1;1;15.62;PIECE;PIECE;PIECE;3950;BIDVEST;
10073;[RACLETTE VER. 60CM;003;A TVA 21% (ii);A;21;1;1;17.32;PIECE;PIECE;PIECE;3951;BIDVEST;
10074;[BROSSE VER.RECURAGE;003;A TVA 21% (ii);A;21;1;1;14.15;PIECE;PIECE;PIECE;3952;BIDVEST;
10075;[RACLETTE BLE. 60CM;003;A TVA 21% (ii);A;21;1;1;18.38;PIECE;PIECE;PIECE;3953;BIDVEST;
10076;[CLIP MANCHE N2;003;A TVA 21% (ii);A;21;1;1;1.57;PIECE;PIECE;PIECE;3961;BIDVEST;
10077;CUP AIGRE DOUCE;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;120;1;12.95;COLIS;PIECE;PIECE;4074;BIDVEST;
10078;[YOP 180GR ;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;24;1;6.38;COLIS;PIECE;PIECE;4155;BIDVEST;
10079;MARIASET VERT;003;A TVA 21% (ii);A;21;1;1;6.83;PIECE;PIECE;PIECE;4212;BIDVEST;
10080;MARIASET BLEU;003;A TVA 21% (ii);A;21;1;1;6.83;PIECE;PIECE;PIECE;4213;BIDVEST;
10081;[CUP CARAMEL LAIT;NOURRITURE SEC;C TVA 6% (ii);C;6;300;1;19.899;COLIS;PIECE;PIECE;4437;BIDVEST;
10082;[CUP CHOCO NESLE;NOURRITURE SEC;C TVA 6% (ii);C;6;300;1;32.49;COLIS;PIECE;PIECE;4442;BIDVEST;
10083;[COUV. SOFTY;PAPERCOST;A TVA 21% (ii);A;21;10;100;28.54;COLIS;SACHET;PIECE;4464;BIDVEST;
10084;[COUV. SOFTY MAX;PAPERCOST;A TVA 21% (ii);A;21;20;48;47.1;COLIS;SACHET;PIECE;4466;BIDVEST;
10085;[BROWNIE CHOCOLAT;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;2;30;24.06;COLIS;BARQUETTE;PIECE;4558;BIDVEST;
10086;CAISSETTE GDE;PAPERCOST;A TVA 21% (ii);A;21;1100;1;12.79;COLIS;PIECE;PIECE;4567;BIDVEST;
10087;NAPPERON DENTELLE;PAPERCOST;A TVA 21% (ii);A;21;250;1;5.1;COLIS;PIECE;PIECE;4568;BIDVEST;
10088;SPA REINE 50CL;NOURRITURE SEC;C TVA 6% (ii);C;6;24;1;5.05;COLIS;PIECE;PIECE;4631;BIDVEST;
10089;[SPA REINE 33CL;NOURRITURE SEC;C TVA 6% (ii);C;6;24;1;3.75;COLIS;PIECE;PIECE;4632;BIDVEST;
10090;[CUP KETCHUP HEINZ;NOURRITURE FRAI/SURG;C TVA 6% (ii);C;6;100;1;6.89;COLIS;PIECE;PIECE;4634;BIDVEST;
10091;KETCHUP BIB ROBINET;003;A TVA 21% (ii);A;21;1;1;7.4;COLIS;PIECE;PIECE;4635;BIDVEST;
10092;JUS CITRON;NOURRITURE SEC;C TVA 6% (ii);C;6;100;1;5.13;COLIS;PIECE;PIECE;4640;BIDVEST;
